rowNumber,customerId,surname,creditScore,geography,gender,age,tenure,balance,numOfProducts,hasCrCard,isActiveMember,estimatedSalary,exited,Latitude,Longitude
3309,15733014,Nolan,813,France,Female,62,10,64667.95,2,0,1,140454.14,0,46.83676703,2.204440371
3310,15753343,Barry,523,France,Female,28,2,121164.11,1,1,1,59938.81,0,47.85763975,5.978833425
3311,15746076,Saunders,506,Spain,Male,50,3,0,2,1,0,12016.79,0,43.62111226,-1.881048854
3312,15608226,McMorran,513,Spain,Male,72,3,98903.06,1,1,1,81251.24,0,42.36984646,-2.509745355
3313,15605684,Phelan,664,France,Female,31,7,104158.84,1,1,0,134169.85,0,48.12073527,2.676275744
3314,15638988,Fu,684,France,Male,54,6,0,2,1,1,94888.6,0,46.59545335,3.597054033
3315,15628767,Hotchin,608,Spain,Female,63,3,139529.93,2,1,1,175696.16,1,42.1991787,-0.852079082
3316,15737977,Aksyonov,527,France,Female,25,6,0,2,0,1,96758.58,0,49.06813216,4.200335729
3317,15758116,Rossi,666,France,Male,53,5,64646.7,1,1,0,128019.48,1,49.9151556,4.210989869
3318,15575119,Hughes,779,France,Male,71,3,0,2,1,1,146895.36,1,49.35755957,3.812741963
3319,15625126,Duncan,629,France,Female,40,6,0,2,1,1,139356.3,0,46.15823212,3.570664102
3320,15567114,McGarry,430,France,Male,35,1,118894.22,1,0,0,2923.61,0,50.38075973,4.08681351
3321,15672242,Aksenov,712,France,Male,24,2,0,1,0,1,121232.51,0,45.4307866,3.344067564
3322,15681327,Akhtar,682,France,Male,30,9,0,2,1,1,2053.42,0,46.27849043,4.088910635
3323,15802585,Pisani,634,France,Female,41,8,68213.99,1,1,1,6382.46,0,48.56685715,4.46369427
3324,15740630,Pisano,487,Spain,Female,31,1,0,2,1,0,158750.13,0,42.05438074,-1.642476127
3325,15815420,McDaniels,808,Spain,Male,47,8,139196,1,0,1,74028.36,0,40.3668254,-0.963196969
3326,15711468,Tennant,527,France,Female,32,7,0,2,1,1,44099.75,0,49.10929146,3.921088813
3327,15799626,Donaghy,637,Germany,Male,50,4,126345.55,1,0,1,17323,1,53.41655373,12.72019717
3328,15659325,Todd,802,Spain,Male,40,5,0,2,1,1,175043.69,0,43.00840772,0.070920159
3329,15651352,Tobenna,529,France,Female,38,2,0,1,1,0,146388.85,1,49.08303973,5.559035784
3330,15684925,Vicars,850,France,Female,43,3,0,2,0,0,2465.8,0,47.98356177,3.233331516
3331,15657439,Chao,738,France,Male,18,4,0,2,1,1,47799.15,0,48.18275701,3.844829959
3332,15574122,Tien,817,France,Male,34,5,129278.43,1,0,0,165562.84,0,48.6660556,3.554928302
3333,15720508,Hsing,735,France,Male,31,3,119558.35,1,0,0,72927.68,0,46.70957973,2.930663147
3334,15599078,Yang,619,Germany,Female,41,5,92467.58,1,1,0,38270.47,0,51.58852809,12.85146222
3335,15702300,Walker,671,France,Male,27,5,0,2,0,0,120893.07,0,48.32649586,2.374236583
3336,15660735,T'ang,581,Spain,Female,31,6,0,2,1,0,188377.21,0,40.51414715,-1.919756244
3337,15671390,Chukwukere,690,Spain,Male,36,10,0,2,1,0,55902.93,0,43.25243493,-2.777618983
3338,15647385,Ch'iu,579,Spain,Male,56,4,99340.83,1,0,0,4523.74,1,41.20196113,-1.822211095
3339,15739223,Pai,688,Spain,Female,24,3,0,2,1,1,102195.16,0,43.3616675,-1.531745998
3340,15631305,Franklin,599,Spain,Female,28,4,126833.79,2,1,0,60843.09,1,41.16880541,-3.053221446
3341,15809263,Y?,729,Germany,Male,29,5,109676.52,1,1,1,25548.47,0,55.29308437,11.43858954
3342,15640866,Peng,718,France,Female,29,3,0,1,0,1,134462.29,0,48.26023764,3.61691348
3343,15775663,Otitodilichukwu,712,Germany,Male,53,6,134729.99,2,1,1,132702.64,0,53.4207504,11.10354855
3344,15631800,Pagnotto,474,France,Male,37,3,98431.37,1,0,0,75698.44,0,48.06325167,2.375597159
3345,15654292,Vessels,565,Germany,Male,33,8,130368.31,2,1,0,105642.43,0,53.8491304,11.75536354
3346,15648320,Heller,658,France,Female,31,7,123974.96,1,1,0,102153.75,0,48.07691641,4.760377098
3347,15726747,Donaldson,714,France,Male,63,4,138082.16,1,0,1,166677.54,0,48.5592399,4.323497995
3348,15694510,Ifeanyichukwu,725,France,Male,45,1,129855.32,1,0,0,24218.65,0,49.03324632,4.693130485
3349,15572291,Kao,825,France,Male,40,6,132308.22,1,0,0,117122.5,0,47.18227794,4.797818135
3350,15603465,Dunn,665,Germany,Female,45,5,155447.65,2,1,0,51871.95,1,53.68170823,12.76347633
3351,15685628,Calabresi,670,Spain,Male,35,2,124268.64,2,0,1,84321.03,0,42.9786245,-4.690898391
3352,15792729,Holland,474,Germany,Female,34,9,176311.36,1,1,0,160213.27,0,55.60005658,11.36859002
3353,15767414,Calabresi,591,France,Male,40,2,99886.42,2,1,1,88695.19,0,48.12813022,3.789076111
3354,15568044,Butusov,508,France,Female,31,7,0,2,1,1,6123.15,0,49.29149515,4.300456971
3355,15751333,Atkinson,695,France,Female,36,2,0,2,0,1,167749.54,0,47.04783531,5.256768296
3356,15623062,Vasilyeva,660,Germany,Male,24,5,85089.3,1,1,1,71638,0,53.71801687,14.41334881
3357,15713621,Mollison,687,Germany,Male,41,10,134318.21,2,1,1,198064.52,0,52.62971683,10.34243997
3358,15670668,Webb,658,Germany,Male,29,5,75395.53,2,0,1,54914.92,0,52.93627299,12.16449007
3359,15750638,Obiajulu,705,Germany,Female,33,5,116765.7,1,0,0,190659.17,1,53.39424519,12.86644526
3360,15747878,Aiken,739,Spain,Male,60,4,0,1,1,1,51637.67,0,42.11975178,-2.409918082
3361,15726796,Brabyn,844,France,Male,38,7,111501.66,1,1,1,119333.38,0,48.38270904,3.214832944
3362,15754952,Su,602,Germany,Female,48,7,76595.08,2,0,0,127095.14,0,52.7793034,12.0371376
3363,15652192,Traeger,759,France,Female,33,9,160541.36,2,0,0,93541.14,0,48.85922249,5.901628763
3364,15681924,Ekwueme,747,Germany,Male,38,2,129728.6,1,1,0,89289.54,0,53.07061958,12.55193504
3365,15763544,Thompson,673,France,Male,47,1,0,2,0,0,108762.16,0,47.341399,3.750183515
3366,15764431,Chinwenma,671,Spain,Female,34,5,130929.02,4,1,1,28238.25,1,41.21770451,-2.140209401
3367,15684010,Tuan,640,Germany,Female,74,2,116800.25,1,1,1,34130.43,0,52.67901741,11.42899978
3368,15648881,Tsai,581,Germany,Male,40,0,101016.53,1,0,1,7926.35,1,53.24091842,12.10831785
3369,15733303,Liu,630,France,Male,67,5,0,2,1,1,27330.27,0,48.13975734,3.513678159
3370,15643294,Robinson,703,France,Female,33,8,190566.65,1,1,1,79997.14,0,48.61052818,4.153743642
3371,15749905,Carr,698,Spain,Female,47,6,0,1,1,0,50213.81,1,41.25495699,-1.949336198
3372,15625175,Palerma,742,Germany,Female,43,6,97067.69,1,0,1,60920.03,1,51.70813727,12.37345565
3373,15643967,Chineze,652,France,Female,37,4,92208.54,1,0,1,197699.8,1,47.10247288,4.49304294
3374,15578251,Fang,644,France,Male,37,2,186347.97,2,1,0,92809.73,0,46.37695615,5.08785725
3375,15772573,Simpson,735,Spain,Male,55,2,103176.62,1,0,1,163516.16,0,42.01313334,0.201995631
3376,15733234,Moretti,777,France,Female,58,4,0,1,1,1,62449.07,1,51.81792287,6.140378966
3377,15721582,Hale,644,Germany,Female,40,4,77270.08,2,1,1,115800.1,1,52.83512552,11.57639025
3378,15628219,Benson,665,Germany,Female,37,3,111911.63,1,1,1,110359.68,1,54.66421718,13.48364018
3379,15571302,Estep,529,Germany,Male,72,5,94216.05,1,1,1,78695.68,0,51.1564856,13.89929834
3380,15637178,Mishina,803,Spain,Female,45,7,0,2,1,1,128378.04,0,42.11271549,-1.027636989
3381,15601184,Abramovich,604,Spain,Female,26,3,0,2,1,0,155248.62,0,42.2328242,0.205783166
3382,15629511,Lavrentiev,738,France,Male,49,6,106770.82,1,1,0,123499.27,0,47.4100591,5.169282821
3383,15570629,Alexeyeva,655,Germany,Female,72,5,138089.97,2,1,1,99920.41,0,53.16421961,12.06222409
3384,15665766,T'ang,698,Germany,Male,39,9,133191.19,2,0,1,53289.49,0,55.19547716,12.14612927
3385,15693732,Kilgour,775,France,Female,66,9,0,2,1,1,67622.34,0,50.00644877,3.696157449
3386,15765982,Chin,735,France,Male,41,7,74135.85,1,1,1,11783.1,1,47.37761691,5.415499413
3387,15582016,Fiorentini,766,Spain,Male,41,6,99208.46,2,1,0,62402.38,0,41.97135895,-1.130808249
3388,15798024,Lori,537,Germany,Male,84,8,92242.34,1,1,1,186235.98,0,52.26152956,11.62418509
3389,15588622,Marchesi,599,Germany,Male,25,7,108380.72,1,1,1,79005.95,0,52.82748389,11.31094245
3390,15724863,Sheppard,420,Spain,Female,55,4,91893.32,1,1,0,144870.28,1,41.93141861,-3.095507802
3391,15618213,Nnanna,674,France,Female,32,7,85757.93,1,1,1,95481,0,46.33369577,4.652164447
3392,15780411,Norris,570,France,Female,46,3,0,2,0,0,820.46,0,48.65212125,4.073552243
3393,15725429,Vincent,623,Germany,Male,33,8,96759.42,1,1,1,174777.98,0,53.0515135,13.16741965
3394,15600626,Bradley,710,France,Male,30,6,0,2,1,1,8991.17,0,47.07219476,2.234918855
3395,15668460,Bellucci,466,France,Male,29,6,0,2,1,1,2797.27,0,48.32842458,3.223483327
3396,15576263,Clements,759,France,Female,22,5,0,1,1,0,22303.17,0,48.74658954,4.963258099
3397,15720354,Knowles,581,France,Male,71,4,0,2,1,1,197562.08,0,46.35366982,4.961778029
3398,15691624,Chidiebere,820,France,Male,33,2,132150.26,2,1,0,23067.97,0,48.20737718,3.49348667
3399,15793196,Kelly,759,France,Male,41,9,0,2,0,1,190294.12,0,47.63245247,5.326569115
3400,15633352,Okwukwe,628,France,Female,31,6,175443.75,1,1,0,113167.17,1,48.36452618,3.79853723
3401,15750874,Onyemere,676,France,Male,31,3,78990.15,1,1,1,124777.14,0,49.30605167,6.029858583
3402,15588923,Murphy,591,France,Female,33,4,113743.37,1,1,0,124625.08,0,48.52224835,3.451384256
3403,15715745,Elliott,690,France,Female,26,5,157624.84,1,1,1,49599.27,0,49.60847849,4.234300049
3404,15611800,Loggia,624,France,Female,62,7,125163.62,2,1,1,151411.5,0,49.23981152,3.713178788
3405,15576928,Walsh,573,France,Female,23,2,0,1,1,0,122964.18,0,47.38242966,4.523563187
3406,15793693,Mahomed,694,France,Male,60,9,0,1,1,1,57088.97,0,47.22871839,4.858246397
3407,15581252,Dolgorukova,632,Spain,Female,29,7,80922.75,1,1,0,7820.78,0,42.80889382,-2.259662275
3408,15797760,Bogdanov,632,France,Male,40,3,193354.86,2,1,0,149188.41,0,48.23713263,3.243579583
3409,15790564,She,832,Germany,Female,40,9,107648.94,2,1,1,134638.97,0,52.47228477,12.21297684
3410,15593736,Cook,598,Germany,Female,46,7,131769.04,1,0,0,184980.23,1,53.80992128,10.90810321
3411,15595937,Bruno,430,Germany,Male,36,1,138992.48,2,0,0,122373.42,0,52.86965145,12.28569367
3412,15815628,Moysey,711,France,Female,37,8,113899.92,1,0,0,80215.2,0,49.41685256,3.551279075
3413,15782802,Beneventi,582,Germany,Male,26,6,114450.32,1,1,1,14081.64,0,54.23562449,11.32190968
3414,15627412,Ferri,605,France,Male,39,3,0,2,1,0,199390.45,0,49.32553892,5.324961586
3415,15734609,Skinner,657,France,Female,37,2,0,2,1,1,7667.48,0,48.80985205,2.111418744
3416,15710689,Angel,578,Spain,Male,40,6,63609.92,1,0,0,74965.61,1,41.24295476,-0.082981354
3417,15565806,Toosey,532,France,Male,38,9,0,2,0,0,30583.95,0,47.68947589,4.050596503
3418,15815530,Chin,612,France,Female,42,10,75497.51,1,0,0,149682.78,0,46.52547923,4.044404534
3419,15632272,Lung,792,France,Female,42,2,0,2,1,0,92664.09,0,48.46455791,2.913427413
3420,15684103,Mellor,674,France,Female,26,10,0,2,1,1,138423.1,0,49.26826082,3.930660904
3421,15654519,Hassall,680,France,Male,31,1,0,2,1,1,3148.2,0,46.77589726,1.906329277
3422,15767722,Richardson,593,France,Female,39,0,117704.73,1,1,0,197933.5,0,47.58181552,3.103811678
3423,15654346,Poninski,679,Germany,Male,35,1,130463.55,2,1,1,37341.17,0,54.52943033,12.33637282
3424,15660147,Dore,493,Spain,Male,32,8,46161.18,1,1,1,79577.4,0,41.96510734,-2.911969751
3425,15814998,Bonham,688,Spain,Male,42,5,0,2,0,0,197602.29,0,43.02302116,-2.324774376
3426,15802207,Ibezimako,769,Germany,Male,43,4,110182.54,2,1,1,87537.32,0,52.57486644,12.77978347
3427,15658668,Hunter,581,Spain,Male,49,10,0,2,0,0,41623.59,0,40.5531637,0.680379035
3428,15715079,Bold,465,France,Male,41,9,117221.15,1,1,0,168280.95,0,49.04645039,5.31026083
3429,15570360,Wan,641,France,Female,35,4,0,2,0,0,125986.18,0,49.10985488,7.14617842
3430,15674678,Bradley,731,Germany,Female,43,9,79120.27,1,0,0,548.52,1,54.82983581,15.17689404
3431,15780925,Tretyakova,625,France,Male,37,1,177069.24,2,1,1,96088.54,0,46.2465868,4.710861366
3432,15688193,Graham,468,France,Male,36,3,61636.97,1,0,0,107787.42,0,48.91823115,4.056388548
3433,15778219,Izmailov,790,France,Male,26,5,0,1,1,0,20510.79,0,46.55924868,3.817651582
3434,15696514,Calabrese,587,Germany,Female,37,6,104414.03,1,1,0,192026.02,0,51.92116065,12.33798863
3435,15712303,Valentin,692,France,Male,66,4,159732.02,1,1,1,118188.15,0,49.84975775,3.58108301
3436,15719090,Osonduagwuike,676,Germany,Female,34,4,89437.03,1,1,1,189540.95,0,53.32804441,12.47340684
3437,15735632,Williamson,571,France,Male,41,8,0,1,1,1,63736.17,0,46.59782608,4.713162395
3438,15619436,Pan,700,France,Female,32,3,0,1,0,0,95740.37,0,47.68201102,2.465242785
3439,15722404,Carpenter,445,France,Female,30,3,0,2,1,1,127939.19,0,49.8299745,2.762744472
3440,15662063,McIver,746,France,Male,36,7,142400.77,1,1,1,193438.69,0,48.30349837,4.804054564
3441,15745605,Trevisan,722,France,Female,47,2,88011.4,1,1,1,90655.94,1,48.44282254,4.045450152
3442,15636658,Rozhkova,596,France,Male,36,2,0,2,1,1,12067.39,0,48.65820119,4.566935624
3443,15784130,He,850,Germany,Female,30,8,154870.28,1,1,1,54191.38,0,54.65089086,12.56547043
3444,15606755,Moretti,597,Spain,Female,46,4,0,2,1,0,58667.16,1,42.48326681,-3.538743608
3445,15801699,Fishbourne,436,Spain,Male,43,5,0,2,1,1,35687.43,0,43.31798112,-0.727273966
3446,15784097,Gibson,660,Germany,Male,28,1,118402.25,2,1,0,14288.93,0,52.05668398,11.58363644
3447,15764654,Zikoranachidimma,649,France,Male,37,9,87374.88,2,1,1,247.36,0,48.96735406,3.735295919
3448,15612092,Palmer,646,Germany,Male,32,8,105397.8,1,1,0,78111.84,1,53.0206354,13.54305103
3449,15610903,Chukwueloka,560,Spain,Female,31,5,125341.69,1,1,0,79547.39,0,42.08385649,-4.435970534
3450,15705777,Real,710,Germany,Male,49,10,129164.88,1,1,1,193266.72,0,53.55835378,11.09482511
3451,15661936,Chikelu,513,France,Male,40,3,141004.46,1,1,0,105028.46,0,49.33150152,2.992692083
3452,15700864,Fiorentini,607,France,Female,21,0,0,2,1,0,116106.52,0,48.38900733,5.396627767
3453,15722965,Yefimova,757,France,Male,57,3,89079.41,1,1,1,53179.21,1,47.72545308,3.283125528
3454,15737521,Ball,619,Germany,Male,40,9,103604.31,2,0,0,140947.05,0,53.09544612,13.63091909
3455,15814465,Ch'in,612,France,Male,24,1,182705.05,1,1,1,171837.06,0,47.70583291,2.263977402
3456,15580988,Odell,842,France,Male,29,8,0,2,1,1,123437.05,0,48.715217,6.182151857
3457,15789974,Enemuo,713,France,Male,33,6,94598.48,1,0,0,197519.66,1,48.76757231,4.643209842
3458,15713370,Hunter,657,Spain,Male,36,8,188241.05,2,0,0,183058.51,1,43.3758209,-2.836695126
3459,15748673,Nepean,770,France,Female,37,9,0,2,0,0,22710.72,0,45.76914624,1.725205941
3460,15754919,Nwebube,773,France,Female,40,10,0,2,0,1,69303.15,0,45.70100794,3.469222601
3461,15641662,Enticknap,470,Germany,Male,39,5,117469.91,2,0,0,63705.9,0,52.7686144,12.34487829
3462,15813422,Lu,781,Spain,Male,35,4,80790.74,1,1,0,116429.51,0,42.95156771,-1.550110504
3463,15713596,Ugochukwu,428,France,Female,62,1,107735.93,1,0,1,58381.77,0,49.17405993,5.591074057
3464,15791216,Mann,600,Germany,Male,43,8,133379.41,1,1,0,177378.66,1,52.51855979,12.94398546
3465,15689031,Murphy,697,Spain,Female,37,7,168066.87,1,1,0,35450.53,0,41.30244824,-1.723045876
3466,15763704,Docherty,692,Germany,Female,43,2,69014.49,2,0,0,164621.43,0,53.32376368,12.96407434
3467,15631339,Adams,791,France,Male,28,4,0,1,1,0,174435.48,0,47.7819499,4.133850793
3468,15771509,Hirst,538,Germany,Female,42,1,98548.62,2,0,1,94047.75,0,52.18039261,10.93495467
3469,15769586,Horan,820,France,Female,49,1,0,2,1,1,119087.25,0,48.92735393,2.310319102
3470,15656096,Cumbrae-Stewart,679,Spain,Female,26,3,76554.06,1,1,1,184800.27,0,44.97683623,-0.451117707
3471,15585280,Kinney,649,France,Female,36,2,0,2,0,1,75035.48,0,49.3912044,4.588982281
3472,15743582,T'ang,632,France,Female,27,3,107375.82,1,1,1,62703.38,0,48.25673396,3.31020339
3473,15761692,Muir,594,France,Male,40,9,122417.17,2,0,1,190882.69,0,48.34903648,5.371917706
3474,15627840,Toscano,682,France,Female,42,0,0,1,0,1,91981.85,1,48.44927657,3.221916172
3475,15778861,Wallace,720,Spain,Male,33,6,97188.62,1,0,0,91881.29,0,45.0118101,-1.701004745
3476,15770554,Fraser,769,France,Male,31,4,61297.05,2,1,1,7118.02,0,47.62905461,3.317725071
3477,15806956,Iqbal,746,Spain,Male,30,1,112666.67,1,0,0,11710.4,1,43.0208545,-1.45039358
3478,15701908,Nina,623,Spain,Female,40,7,0,1,1,1,25904.12,0,42.27225821,-0.577753951
3479,15736990,Chuang,537,France,Male,28,3,157842.07,1,1,0,86911.49,0,46.29115673,5.149718042
3480,15743714,Ch'ien,468,France,Male,46,7,91443.75,1,1,0,10958.18,0,47.8458399,4.191672439
3481,15807993,Bruno,588,Germany,Female,30,0,110148.49,1,1,0,5790.9,1,50.89501939,12.43691961
3482,15644686,Kennedy,729,Spain,Female,34,9,53299.96,2,1,1,42855.97,0,42.53921077,-2.255552678
3483,15677377,Lawrence,543,Spain,Male,37,3,0,2,1,1,78915.68,0,44.00604014,-1.230884309
3484,15626412,Mort,499,Spain,Male,39,6,0,2,1,1,81409,0,42.60868211,-2.755371329
3485,15643679,Goliwe,784,Germany,Male,28,2,70233.74,2,1,1,179252.73,0,51.71666273,10.94296278
3486,15728456,Martinez,604,France,Male,33,3,0,1,1,0,42171.13,1,46.24308357,3.169342645
3487,15630661,Vasilyev,614,Spain,Female,25,10,75212.28,1,1,0,58965.04,0,42.54714952,-2.46870863
3488,15734044,Black,671,France,Female,31,7,41299.03,1,0,1,102681.32,0,48.6274705,5.355698326
3489,15705001,Napolitani,587,Spain,Female,35,3,83286.56,1,1,0,125553.52,0,41.11856528,-2.84721975
3490,15809817,Ch'en,593,Spain,Male,43,10,0,2,0,0,53478.02,0,42.77089981,-2.19972012
3491,15809137,Sagese,453,France,Male,29,6,0,1,0,0,198376.02,1,48.52955028,5.859244664
3492,15751593,Fraser,570,Germany,Male,35,6,85668.59,1,1,0,105525.36,0,52.07044216,12.15724121
3493,15626491,Hughes,655,France,Female,45,7,57327.04,1,0,1,47349,0,48.26156373,3.095735075
3494,15765461,Giles,632,Spain,Male,47,3,0,2,1,0,178822.32,0,42.72999283,-0.091277964
3495,15568120,Lacross,681,France,Female,37,7,69609.85,1,1,1,72127.83,0,47.71193982,3.854724523
3496,15787161,Pisani,591,Germany,Male,46,4,129269.27,1,1,0,163504.33,0,54.54488414,11.6200677
3497,15812324,King,779,France,Male,27,1,0,2,1,1,190623.02,0,47.1357638,4.696591596
3498,15588944,Maughan,456,France,Female,63,1,165350.61,2,0,0,140758.07,1,47.22420136,4.068086835
3499,15694253,Palerma,686,France,Female,41,7,152105.57,2,0,1,132374.41,0,46.8251652,5.276124512
3500,15759566,Tochukwu,617,France,Male,74,10,0,2,1,1,53949.98,0,49.22886556,3.583440697
3501,15675675,Slate,850,France,Female,32,5,106290.64,1,1,0,121982.73,0,48.40870083,2.51156449
3502,15802060,Ch'ang,646,Germany,Female,30,10,100548.67,2,0,0,136983.77,0,52.97650368,12.64278171
3503,15660505,Romani,735,Germany,Male,46,2,106344.95,1,1,0,114371.33,1,53.75203943,15.32627026
3504,15782630,Genovese,543,France,Male,35,5,137482.19,1,0,0,62389.35,0,48.5247754,4.306444854
3505,15700710,Chiebuka,490,France,Female,37,3,116465.53,1,0,1,24435.77,0,47.72979061,2.429262652
3506,15742834,Liao,640,France,Male,45,1,0,1,1,1,10908.33,0,50.00122449,4.775013991
3507,15806511,Berry,445,Spain,Male,45,10,0,2,0,1,90977.48,0,42.31655064,-1.377274563
3508,15608166,Fallaci,761,France,Male,36,9,127637.92,1,1,1,81062.93,0,48.30963372,4.90033369
3509,15614230,T'an,426,France,Female,34,3,0,2,1,1,61230.83,0,48.68711366,3.016753484
3510,15729958,Wilkinson,777,France,Male,37,1,0,1,1,1,126837.72,0,47.8904245,4.198300923
3511,15800814,Palerma,534,France,Male,35,2,81951.74,2,1,0,115668.53,0,48.41285533,5.022448583
3512,15674727,Lazarev,777,France,Female,42,5,147531.82,1,1,1,38819.45,0,47.85654067,4.006208753
3513,15657779,Boylan,806,Spain,Male,18,3,0,2,1,1,86994.54,0,42.68146445,-2.795739848
3514,15801395,Warren,790,France,Female,33,10,135120.72,1,0,0,195204.99,0,47.95279493,4.078598585
3515,15757911,Trevisani,643,Spain,Female,32,2,0,1,0,0,131301.74,0,41.63752496,-3.164579643
3516,15665340,Trevisano,584,Spain,Female,37,8,0,2,0,1,100835.19,0,41.60699436,-4.08603329
3517,15787151,Liao,638,France,Female,34,7,0,2,1,1,198969.78,0,48.31432664,2.968200316
3518,15757821,Burgess,771,Spain,Male,18,1,0,2,0,0,41542.95,0,40.82815712,-2.458025005
3519,15600688,Liston,600,France,Female,39,5,0,2,0,0,118272.07,0,46.95172498,4.24757289
3520,15594878,Thompson,661,Spain,Female,41,5,28082.95,1,1,0,69586.27,1,42.1801089,-1.422547322
3521,15569248,Milanesi,554,France,Female,43,10,0,2,1,0,149629.13,1,48.9807468,3.628584995
3522,15812706,Mazure,627,Spain,Male,49,4,111087.5,1,0,1,146680.25,0,42.08433147,1.78267267
3523,15645045,Rudduck,659,France,Female,38,9,0,2,1,1,132809.18,0,46.0148868,5.41623856
3524,15766746,Darwin,835,France,Male,35,6,127120.07,1,1,0,28707.69,0,47.54239567,4.129095058
3525,15700383,Uvarova,763,France,Female,35,7,115651.6,2,1,1,104706.29,0,49.19773019,3.334491523
3526,15632551,Buccho,625,Germany,Male,31,4,77743.01,2,1,0,75335.68,0,52.89883587,14.57384435
3527,15795129,Gallo,799,France,Female,30,9,0,2,1,0,136827.96,0,48.81592964,2.355140991
3528,15650545,Tomlinson,849,France,Male,69,7,71996.09,1,1,1,139065.94,0,47.44307665,4.939260536
3529,15612769,Carr,692,France,Male,28,5,61581.97,1,1,1,70179.91,0,48.77499573,4.110174295
3530,15710853,Ts'ui,623,France,Female,24,5,0,2,1,0,116160.04,0,47.36354012,4.427439576
3531,15623712,Coates,453,Spain,Female,42,5,0,3,1,0,83008.49,1,41.37770694,-1.774284189
3532,15653251,Hickey,408,France,Female,84,8,87873.39,1,0,0,188484.52,1,45.97917216,2.384225308
3533,15755077,Norton,778,Germany,Female,37,0,105617.73,2,1,1,133699.82,1,54.91606876,13.62816342
